codigo_tuss;registro_anvisa
90455975;1832603150017
90455983;1832603080019
90455991;1832603230010
90456009;1832603220015
90456017;1211004540021
90456025;1211004540038
90456033;1256802360274
90456041;1565100770039
90456050;1565100770047
90456068;1211004540054
90456076;1211004540062
90456084;1832603250011
90456092;1832603160012
90456106;1832603160039
90456114;1832603160020
90456122;1211004550017
90456130;1256802360177
90456149;1256802360185
90456157;1256802360215
90456165;1023513040026
90456173;1023513040018
90456181;1023513040034
90456190;1057307090018
90456203;1057307090026
90456211;1211004550041
90456220;1211004550076
90456238;1211004550114
90456246;1211004550122
90456254;1211004550130
90456262;1832603230029
90456270;1235200570091
90456289;1029802060041
90456297;1861000010039
90456300;1097401100152
90456319;1097401100160
90456327;1097401100187
90456335;1097401100195
90456343;1211004520029
90456351;1211004520045
90456360;1832603230037
90456378;1047500440273
90456386;1542302010095
90456394;1832603110041
90456408;1861000070023
90456416;1057306960051
90456424;1021602630019
90456432;1021602630027
90456440;1021602630051
90456459;1021602630061
90456467;1021602630078
90456475;1021602630086
90456483;1211004550157
90456491;1211004550191
90456505;1211004550203
90456513;1832603290013
90456521;1832603290021
90456530;1004312800019
90456548;1004312800167
90456556;1468200800019
90456564;1057307100021
90456572;1029803300021
90456580;1832603180013
90456599;1832603190019
90456602;1832603190027
90456610;1832603060018
90456629;1832603060026
90456637;1832603060077
90456645;1542302940025
90456653;1542302940068
90456661;1029804070044
90456670;1029803570094
90456688;1029803500071
90456696;1438102380013
90456700;1092900050011
90456718;1016600010068
90456726;1029802330057
90456734;1055000350039
90456742;1161800430046
90456750;1161800430038
90456769;1057305830014
90456777;1057305830022
90456785;1057305830030
90456793;1057305830049
90456807;1057305830073
90456815;1057305830081
90456823;1006811600038
90456831;1029804910018
90456840;1029804910026
90456858;1037000600023
90456866;1037000600041
90456874;1221401100015
90456882;1029805030011
90456890;1029805030038
90456904;1123634230183
90456912;1123634230221
90456920;1832603400013
90456939;1015502300020
90456947;1015502300071
90456955;1011806230011
90456963;1011806230046
90456971;1031101740013
90456980;1031101740021
90456998;1031101740031
90457005;1031101740048
90457013;1031101740056
90457021;1063901350048
90457030;1832603400021
90457048;1832603400031
90457056;1057302800017
90457064;1057302800025
90457072;1006811640064
90457080;1011806230054
90457099;1011806230062
90457102;1011806230070
90457110;1011806230021
90457129;1011806230038
90457137;1015502220027
90457145;1015502220051
90457153;1186000780013
90457161;1063901350072
90457170;1063901350110
90457188;1256802940017
90457196;1256802940025
90457200;1256802930070
90457218;1256802930194
90457226;1256802930321
90457234;1006811640129
90457242;1186000330018
90457250;1942700350088
90457269;1942700350142
90457277;1039001850017
90457285;1057306920051
90457293;1649300010016
90457307;1649300030017
90457315;1832603350032
90457323;1015502250023
90457331;1015502250031
90457340;1356906590027
90457358;1015502470023
90457366;1256802900031
90457374;1256802900090
90457382;1256802900155
90457390;1438102330024
90457404;1267503600015
90457412;1004312790021
90457420;1004312790064
90457439;1832603440015
90457447;1677302850017
90457455;1256802900211
90457463;1015502370037
90457471;1256802880022
90457480;1256802880030
90457498;1256802880081
90457501;1256802880091
90457510;1256802880146
90457528;1384100560070
90457536;1384100560011
90457544;1039001790022
90457552;1562000220016
90457560;1384100420023
90457579;1677302850025
90457587;1677300190011
90457595;1757700020040
90457609;1757700020016
90457617;1757700020024
90457625;1757700020032
90457633;1256802880154
90457641;1256802880200
90457650;1256802880219
90457668;1256802890028
90457676;1256802890036
90457684;1256802890052
90457692;1039001700015
90457706;1039001700023
90457714;1023513110016
90457722;1023513110024
90457730;1039001810066
90457749;1039001810074
90457757;1091701030045
90457765;1356905650018
90457773;1697900220011
90457781;1697900220021
90457790;1697900220038
90457803;1832603500018
90457811;1832603500050
90457820;1256802890117
90457838;1256802890125
90457846;1256802890141
90457854;1186000030057
90457862;1023513110032
90457870;1023513110040
90457889;1023513110059
90457897;1023513110083
90457900;1023513110091
90457919;1023513110105
90457927;1023513110131
90457935;1832603500093
90457943;1832603450010
90457951;1021602690038
90457960;1021602690062
90457978;1021602690089
90457986;1021602690100
90457994;1021602690127
90458001;1023513110148
90458010;1023513110156
90458028;1186000280022
90458036;1186000280032
90458044;1186000280061
90458052;1186000790027
90458060;1832603360011
90458079;1832603360021
90458087;1832603360046
90458095;1832603360070
90458109;1832603360100
90458117;1832603360127
90458125;1832603360135
90458133;1186000810036
90458141;1186000750041
90458150;1186000420017
90458168;1186000890021
90458176;1186000800022
90458184;1356905670035
90458192;1356905670019
90458206;1003301140049
90458214;1003301140057
90458222;1267502930011
90458230;1267502930062
90458249;1015500980083
90458257;1186000800030
90458265;1186000690014
90458273;1186000970025
90458281;1186000970017
90458290;1186000820041
90458303;1048101530031
90458311;1015500980091
90458320;1015500980059
90458338;1832603360143
90458346;1832603360151
90458354;1832603350016
90458362;1832603350024
90458370;1015502410039
90458389;1011806050031
90458397;1011806050056
90458400;1832603300019
90458419;1832603340010
90458427;1832603340037
90458435;1214200080057
90458443;1015502410047
90458451;1008904110010
90458460;1008904110029
90458478;1008904110045
90458486;1057100960145
90458494;1057100960153
90458508;1057100960161
90458516;1057100960171
90458524;1015502050016
90458532;1057100960188
90458540;1057100960196
90458559;1832603310014
90458567;1211004530016
90458575;1677303780020
90458583;1832603390042
90458591;1677303780047
90458605;1015502460028
90458613;1015502460036
90458621;1015502460011
90458630;1186000760012
90458648;1186000700028
90458656;1186000700036
90458664;1015502050024
90458672;1015500910085
90458680;1832603390050
90458699;1832603390069
90458702;1832603390107
90458710;1832603390115
90458729;1832603390123
90458737;1214200080121
90458745;1186000700079
90458753;1186000700060
90458761;1015500910123
90458770;1064602150010
90458788;1064602150029
90458796;1235202570054
90458800;1235202570062
90458818;1235202570070
90458826;1235202570089
90458834;1214200080081
90458842;1057307060021
90458850;1057307060038
90458869;1705601180012
90458877;1516700570024
90458885;1516700570016
90458893;1015502480037
90458907;1015502480010
90458915;1642500030013
90458923;1146200130064
90458931;1146200220012
90458940;1096300610025
90458958;1200900010019
90458966;1071501760029
90458974;1057305530010
90458982;1057305530037
90458990;1057305530045
90459008;1057305530061
90459016;1832603540079
90459024;1832603540087
90459032;1832603540117
90459040;1832603540125
90459059;1832603540141
90459067;1832603540206
90459075;1516700570156
90459083;1516700570164
90459091;1516700570180
90459105;1516700570202
90459113;1516700570032
90459121;1096300350112
90459130;1096300350120
90459148;1384100460051
90459156;1047300410028
90459164;1047300410044
90459172;1167800180014
90459180;1167800180022
90459199;1057305310010
90459202;1057305310118
90459210;1023512920049
90459229;1832603550015
90459237;1832603550023
90459245;1832603560010
90459253;1832603560029
90459261;1516700570040
90459270;1516700570083
90459288;1516700570091
90459296;1516700570105
90459300;1516700570131
90459318;1516700570059
90459326;1200900280059
90459334;1200900280105
90459342;1200900280131
90459350;1200900050088
90459369;1200900140044
90459377;1200900220113
90459385;1096300600021
90459393;1023512920022
90459407;1210700100021
90459415;1832603430011
90459423;1832603430036
90459431;1832603430052
90459440;1832603540052
90459458;1003302070044
90459466;1003302070028
90459474;1003302070036
90459482;1057304810028
90459490;1516700570067
90459504;1516700570075
90459512;1516700570113
90459520;1516700570121
90459539;1516700570148
90459547;1516700570172
90459555;1200900070038
90459563;1200900300017
90459571;1096300590016
90459580;1390000010014
90459598;1390000010022
90459601;1516700560061
90459610;1516700560071
90459628;1516700560053
90459636;1516700560010
90459644;1516700560029
90459652;1516700560045
90459660;1057304810044
90459679;1057304810060
90459687;1057304810095
90459695;1057304810192
90459709;1057304810281
90459717;1049202340021
90459725;1832603280018
90459733;1832603280026
90459741;1516700560088
90459750;1516700560101
90459768;1516700560037
90459776;1516700560096
90459784;1236100920011
90459792;1055303730032
90459806;1186000430020
90459814;1376401380038
90459822;1236100900010
90459830;1236100900134
90459849;1236100900142
90459857;1236100900053
90459865;1236100900061
90459873;1236100900071
90459881;1055303730172
90459890;1055303730210
90459903;1156001950034
90459911;1156001950018
90459920;1130012060015
90459938;1130012060023
90459946;1071500370030
90459954;1057305960015
90459962;1057305960031
90459970;1057305960041
90459989;1236100900096
90459997;1236100900150
90460006;1236100900177
90460014;1236100900185
90460022;1236100900193
90460030;1236100900101
90460049;1236100900118
90460057;1564900120030
90460065;1564900120049
90460073;1186000250065
90460081;1186000250057
90460090;1186000390029
90460103;1186000320071
90460111;1057305960058
90460120;1091700650066
90460138;1832603280050
90460146;1236100910016
90460154;1211004550084
90460162;1057303131135
90460170;1057303131143
90460189;1057305400036
90460197;1057305400060
90460200;1146200320017
90460219;1006633920015
90460227;1047300380021
90460235;1047300310015
90460243;1004312820011
90460251;1004312820109
90460260;1167800210010
90460278;1167800010021
90460286;1127800770017
90460294;1071500620010
90460308;1029801690041
90460316;1057307080020
90460324;1057307080039
90460332;1057307080047
90460340;1057307080055
90460359;1057307080063
90460367;1146200320025
90460375;1146200320041
90460383;1146200320051
90460391;1146200320033
90460405;1832603630019
90460413;1006811620039
90460421;1006811620081
90460430;1210700070023
90460448;1167800200015
90460456;1167800200023
90460464;1210700090016
90460472;1167800150018
90460480;1581900190063
90460499;1029804660011
90460502;1564900130036
90460510;1564900130052
90460529;1565100610023
90460537;1023500720201
90460545;1581900190098
90460553;1210700090040
90460561;1091700650090
90460570;1037202880014
90460588;1037202870035
90460596;1023500720211
90460600;1023500720228
90460618;1832603170018
90460626;1029803640041
90460634;1029803640051
90460642;1047300360012
90460650;1384100700018
90460669;1384100470098
90460677;1167800160048
90460685;1167800160031
90460693;1037202870043
90460707;1037202870061
90460715;1562000230011
90460723;1562000230021
90460731;1003301780048
90460740;1781708770017
90460758;1781708770033
90460766;1832603370017
90460774;1832603370025
90460782;1832603370033
90460790;1832603370041
90460804;1384100470012
90460812;1047300390019
90460820;1011806060027
90460839;1011806060043
90460847;1021602670010
90460855;1021602670037
90460863;1021602670045
90460871;1091701180012
90460880;1091701180055
90460898;1167800130017
90460901;1167800130025
90460910;1581900120014
90460928;1581900120022
90460936;1832603370051
90460944;1015502280021
90460952;1015502280038
90460960;1832603100011
90460979;1021602670061
90460987;1021602670071
90460995;1021602670096
90461002;1021602670126
90461010;1021602670142
90461029;1021602670169
90461037;1071500440012
90461045;1071500440020
90461053;1556200540011
90461061;1556200540028
90461070;1556200540036
90461088;1055303770026
90461096;1055303770115
90461100;1556200540044
90461118;1038700740018
90461126;1038700740026
90461134;1832603170026
90461142;1832603170034
90461150;1063902330172
90461169;1039001410076
90461177;1384100570051
90461185;1134301990022
90461193;1134301990014
90461207;1384100350017
90461215;1071500350015
90461223;1071501780021
90461231;1167800170019
90461240;1210700100011
90461258;1556200540052
90461266;1556200540060
90461274;1556200540079
90461282;1556200540087
90461290;1556200540095
90461304;1832603540060
90461312;1039001410017
90461320;1123634330048
90461339;1123634330056
90461347;1123634330064
90461355;1123634330021
90461363;1123634330031
90461371;1123634330013
90461380;1023511070076
90461398;1023511070092
90461401;1015502480029
90461410;1015502480045
90461428;1832603530065
90461436;1832603530081
90461444;1832603530091
90461452;1832603530103
90461460;1832603530111
90461479;1832603530121
90461487;1832603530138
90461495;1832603530146
90461509;1106301350028
90461517;1832603530154
90461525;1832603530162
90461533;1832603530170
90461541;1832603530189
90461550;1832603530197
